Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83229;15/04/1999;1200;3.8;;23.7;;;;;
83229;16/04/1999;0000;;30.7;;9.5;2.2;81.75;1.933333;
83229;16/04/1999;1200;0;;24.6;;;;;
83229;17/04/1999;0000;;30.2;;9.3;3.2;81.25;2.033333;
83229;17/04/1999;1200;0;;24.8;;;;;
83229;18/04/1999;0000;;31;;10.1;2.9;76.75;1.533333;
83229;18/04/1999;1200;0;;24.8;;;;;
83229;19/04/1999;0000;;30.6;;9.7;3.2;79.25;1.466667;
83229;19/04/1999;1200;0;;25.3;;;;;
83229;20/04/1999;0000;;29.1;;4.4;3.1;86.5;1.866667;
83229;20/04/1999;1200;15;;24.2;;;;;
83229;21/04/1999;0000;;29.6;;8.6;1.4;79.5;2;
83229;21/04/1999;1200;14.4;;23.5;;;;;
83229;22/04/1999;0000;;29.2;;7.6;2.8;81.5;1.8;
83229;22/04/1999;1200;0.5;;24.1;;;;;
83229;23/04/1999;0000;;30.2;;9.5;2.6;73;2.8;
83229;23/04/1999;1200;0;;25.6;;;;;
83229;24/04/1999;0000;;28.2;;2.9;3.5;85;1.9;
83229;24/04/1999;1200;8.4;;22;;;;;
83229;25/04/1999;0000;;27.6;;2.3;1.9;85.25;3.066667;
83229;25/04/1999;1200;10.2;;21.8;;;;;
83229;26/04/1999;0000;;28.4;;8.9;1.7;80.25;2.133333;
83229;26/04/1999;1200;1.9;;24.4;;;;;
83229;27/04/1999;0000;;26.5;;0.2;2.4;85.25;3.733333;
83229;27/04/1999;1200;66;;23;;;;;
83229;28/04/1999;0000;;27.2;;0.6;2.8;91.75;4.3;
83229;28/04/1999;1200;20.8;;23.2;;;;;
83229;29/04/1999;0000;;25;;0;1.1;94;1.466667;
83229;29/04/1999;1200;29.4;;22.8;;;;;
83229;30/04/1999;0000;;28.4;;6;1.1;84.75;1.933333;
83229;30/04/1999;1200;17.7;;22.8;;;;;
83229;01/05/1999;0000;;29.4;;7.2;1.9;80.75;1.7;
83229;01/05/1999;1200;0.4;;23.9;;;;;
83229;02/05/1999;0000;;28.8;;2.1;2;86.75;1.633333;
83229;02/05/1999;1200;10.4;;23.5;;;;;
83229;03/05/1999;0000;;26.6;;0.1;1.3;91.25;2.3;
83229;03/05/1999;1200;16.4;;22;;;;;
83229;04/05/1999;0000;;25.5;;0.2;1.8;87.5;1.233333;
83229;04/05/1999;1200;20.4;;21.9;;;;;
83229;05/05/1999;0000;;29.2;;7.9;1.7;78;1.466667;
83229;05/05/1999;1200;1.1;;21.9;;;;;
83229;06/05/1999;0000;;28.7;;7;3.1;83.25;1.066667;
83229;06/05/1999;1200;0;;24;;;;;
83229;07/05/1999;0000;;28.6;;8.5;2.9;82.25;1.066667;
83229;07/05/1999;1200;1.8;;23.3;;;;;
83229;08/05/1999;0000;;28.8;;4.6;2.6;80.25;1.066667;
83229;08/05/1999;1200;0;;23.6;;;;;
83229;09/05/1999;0000;;29;;7.8;2.4;88.5;1.8;
83229;09/05/1999;1200;38;;23.2;;;;;
83229;10/05/1999;0000;;27.1;;1.5;2.1;92.5;1.733333;
83229;10/05/1999;1200;30.6;;22.6;;;;;
83229;11/05/1999;0000;;27.1;;4.2;1.9;91.25;2.133333;
83229;11/05/1999;1200;39.5;;22;;;;;
83229;12/05/1999;0000;;27.5;;7.8;1.5;86;2.066667;
83229;12/05/1999;1200;4.6;;22.4;;;;;
83229;13/05/1999;0000;;28.4;;6.4;1.9;90.75;0.866667;
83229;13/05/1999;1200;0;;24.1;;;;;
83229;14/05/1999;0000;;28.2;;3.4;1.2;90;5.066667;
83229;14/05/1999;1200;0;;23.6;;;;;
83229;15/05/1999;0000;;26.2;;0;3.4;80.25;5.533333;
83229;15/05/1999;1200;17.1;;22.7;;;;;
83229;16/05/1999;0000;;25.7;;4.6;4.4;89.5;5.533333;
83229;16/05/1999;1200;19.4;;22.4;;;;;
83229;17/05/1999;0000;;25.7;;0;2.8;90.25;4.366667;
83229;17/05/1999;1200;25.7;;22;;;;;
83229;18/05/1999;0000;;25.8;;0;1.6;92.5;3;
83229;18/05/1999;1200;48.9;;22;;;;;
83229;19/05/1999;0000;;26.9;;0.6;0.7;94.25;1.666667;
83229;19/05/1999;1200;57.5;;23.2;;;;;
83229;20/05/1999;0000;;29.5;;8.6;0.4;86;1.3;
83229;20/05/1999;1200;6.9;;23.7;;;;;
83229;21/05/1999;0000;;28.2;;5.9;2;90;1.3;
83229;21/05/1999;1200;0;;23.5;;;;;
83229;22/05/1999;0000;;27.3;;2.6;3;89;1.1;
83229;22/05/1999;1200;0;;24.2;;;;;
83229;23/05/1999;0000;;26.7;;0.1;2.3;79.25;3.966667;
83229;23/05/1999;1200;0.8;;23.1;;;;;
83229;24/05/1999;0000;;27.8;;8.9;4.9;73.75;1.3;
83229;24/05/1999;1200;4.8;;23.1;;;;;
83229;25/05/1999;0000;;27.6;;6.8;3.6;82.5;1.633333;
83229;25/05/1999;1200;0.6;;23.7;;;;;
83229;26/05/1999;0000;;26.9;;1.4;2.5;95.5;1.366667;
83229;26/05/1999;1200;8.6;;22.8;;;;;
83229;27/05/1999;0000;;27.2;;3.4;0.7;94.5;1.066667;
83229;27/05/1999;1200;12.6;;23;;;;;
83229;28/05/1999;0000;;28.5;;8.4;1.2;75.75;2.3;
83229;28/05/1999;1200;10.8;;22.9;;;;;
83229;29/05/1999;0000;;27.5;;7.9;4.8;73;2.2;
83229;29/05/1999;1200;0;;25;;;;;
83229;30/05/1999;0000;;26.7;;9;3.9;84.5;1.2;
83229;30/05/1999;1200;0;;22.9;;;;;
83229;31/05/1999;0000;;30.4;;7.7;1.9;77.5;1.466667;
83229;31/05/1999;1200;0;;22.4;;;;;
83229;01/06/1999;0000;;27.7;;3.8;3;88.75;1.966667;
83229;01/06/1999;1200;0.1;;24;;;;;
83229;02/06/1999;0000;;27.6;;4.8;2;79.75;2.033333;
83229;02/06/1999;1200;25.6;;22.6;;;;;
83229;03/06/1999;0000;;27.2;;4.5;1.9;90;1.7;
83229;03/06/1999;1200;16.4;;22.2;;;;;
83229;04/06/1999;0000;;26.7;;2.2;1.4;89;1.5;
83229;04/06/1999;1200;2.4;;22.4;;;;;
83229;05/06/1999;0000;;28.4;;7.3;1.5;79.5;1.6;
83229;05/06/1999;1200;4.6;;23.5;;;;;
83229;06/06/1999;0000;;27;;4;2.5;86.25;2.933333;
83229;06/06/1999;1200;7.8;;22.7;;;;;
83229;07/06/1999;0000;;25.2;;0.5;1.8;92.25;0.966667;
83229;07/06/1999;1200;18.9;;21.8;;;;;
83229;08/06/1999;0000;;27.4;;4.5;1.1;81.75;3.466667;
83229;08/06/1999;1200;23.2;;21.6;;;;;
83229;09/06/1999;0000;;27.4;;4.1;3.5;82.25;4.266667;
83229;09/06/1999;1200;10.7;;21.7;;;;;
83229;10/06/1999;0000;;28;;8.5;2.4;80.5;3.333333;
83229;10/06/1999;1200;2.9;;22.4;;;;;
83229;11/06/1999;0000;;27.5;;2.9;2.7;77;1.3;
83229;11/06/1999;1200;2;;21.6;;;;;
83229;12/06/1999;0000;;26.9;;7.2;3.1;72.5;2.8;
83229;12/06/1999;1200;9;;21.8;;;;;
83229;13/06/1999;0000;;26.9;;5;5.2;74.25;3.1;
83229;13/06/1999;1200;0.1;;23;;;;;
83229;14/06/1999;0000;;26.6;;0.4;6;88.25;3.8;
83229;14/06/1999;1200;0;;23;;;;;
83229;15/06/1999;0000;;25;;0;2.7;82;3.066667;
83229;15/06/1999;1200;12.4;;21.4;;;;;
83229;16/06/1999;0000;;26.2;;1.1;2.8;90;1.533333;
83229;16/06/1999;1200;12.9;;21.4;;;;;
83229;17/06/1999;0000;;26.6;;6.6;2.3;84.75;1.8;
83229;17/06/1999;1200;0.1;;21.4;;;;;
83229;18/06/1999;0000;;27.9;;9;2.4;81.75;1.666667;
83229;18/06/1999;1200;0;;23.9;;;;;
83229;19/06/1999;0000;;25;;0.1;2.5;90.75;1.466667;
83229;19/06/1999;1200;16;;22.6;;;;;
83229;20/06/1999;0000;;27.4;;3;1.3;77.5;1.866667;
83229;20/06/1999;1200;2.3;;22.2;;;;;
83229;21/06/1999;0000;;27.1;;8.1;2.7;84.75;1.3;
83229;21/06/1999;1200;0;;22.4;;;;;
83229;22/06/1999;0000;;28.3;;6.8;2;82.75;1.733333;
83229;22/06/1999;1200;0;;22.6;;;;;
83229;23/06/1999;0000;;27.9;;8;1.7;84;1.666667;
83229;23/06/1999;1200;0;;22.4;;;;;
83229;24/06/1999;0000;;28.9;;6.7;1.9;84.5;1.333333;
83229;24/06/1999;1200;0;;22.6;;;;;
83229;25/06/1999;0000;;27.4;;9;2.4;76;1.633333;
83229;25/06/1999;1200;0;;22.4;;;;;
83229;26/06/1999;0000;;28.3;;8.9;2.7;76;3;
83229;26/06/1999;1200;1.4;;22.6;;;;;
83229;27/06/1999;0000;;26.8;;7.2;4.9;79.75;3.033333;
83229;27/06/1999;1200;0;;24.5;;;;;
83229;28/06/1999;0000;;26.2;;2.8;3.7;90;0.9;
83229;28/06/1999;1200;12.6;;21.4;;;;;
83229;29/06/1999;0000;;26.7;;7.3;1.2;87;0.866667;
83229;29/06/1999;1200;2.7;;21.9;;;;;
83229;30/06/1999;0000;;27;;6.8;1.9;79.75;0.8;
83229;30/06/1999;1200;0.9;;22.4;;;;;
83229;01/07/1999;0000;;27.4;;7.8;2.2;83;2.6;
83229;01/07/1999;1200;0;;22.2;;;;;
83229;02/07/1999;0000;;25.9;;3;2.8;86.5;1.233333;
83229;02/07/1999;1200;9.2;;22.9;;;;;
83229;03/07/1999;0000;;28;;7.7;1.4;85.25;1.866667;
83229;03/07/1999;1200;3.4;;22.5;;;;;
83229;04/07/1999;0000;;27.8;;8.1;3;70;1.866667;
83229;04/07/1999;1200;0.6;;22.4;;;;;
83229;05/07/1999;0000;;27.6;;7.2;3.5;77.5;1.6;
83229;05/07/1999;1200;0.2;;21.9;;;;;
83229;06/07/1999;0000;;26.8;;7.8;3.8;72;4.2;
83229;06/07/1999;1200;7.8;;22.4;;;;;
83229;07/07/1999;0000;;27.9;;8.8;6;66.75;2.066667;
83229;07/07/1999;1200;0;;23.6;;;;;
83229;08/07/1999;0000;;25.3;;0.9;3.8;88.25;2.466667;
83229;08/07/1999;1200;3.8;;21.8;;;;;
83229;09/07/1999;0000;;25.2;;1.1;1.7;95.25;3.166667;
83229;09/07/1999;1200;56.7;;21.4;;;;;
83229;10/07/1999;0000;;26;;2.2;1;79.5;4.133333;
83229;10/07/1999;1200;12.9;;22;;;;;
83229;11/07/1999;0000;;26.9;;5.6;5.5;80;3.9;
83229;11/07/1999;1200;0.2;;22.6;;;;;
83229;12/07/1999;0000;;25.8;;5;5;83.25;3.433333;
83229;12/07/1999;1200;10.9;;21.2;;;;;
83229;13/07/1999;0000;;25.6;;5.2;3.7;90;2.6;
83229;13/07/1999;1200;2.6;;21.9;;;;;
83229;14/07/1999;0000;;26;;2.9;1.1;92;1.233333;
83229;14/07/1999;1200;13.8;;21;;;;;
83229;15/07/1999;0000;;27.1;;7.1;0.9;80.5;1.3;
83229;15/07/1999;1200;26;;21.2;;;;;
83229;16/07/1999;0000;;27.4;;5.9;2;87.5;1.566667;
83229;16/07/1999;1200;3;;21.6;;;;;
83229;17/07/1999;0000;;27.8;;7.8;1.9;80.75;1.8;
83229;17/07/1999;1200;17;;22;;;;;
83229;18/07/1999;0000;;27;;6.8;2.3;79.5;2.266667;
83229;18/07/1999;1200;5.5;;22.3;;;;;
83229;19/07/1999;0000;;26.6;;5.4;4;76.5;2.633333;
83229;19/07/1999;1200;0.8;;22.5;;;;;
83229;20/07/1999;0000;;26.7;;2.6;4.1;76.25;2.5;
83229;20/07/1999;1200;2;;22.4;;;;;
83229;21/07/1999;0000;;27.2;;9.4;4.3;72;1.333333;
83229;21/07/1999;1200;0;;22.6;;;;;
83229;22/07/1999;0000;;26.7;;4.2;3.2;82.75;2.1;
83229;22/07/1999;1200;1;;20.4;;;;;
83229;23/07/1999;0000;;26.3;;4;2.4;85.75;1.733333;
83229;23/07/1999;1200;20.7;;21.1;;;;;
83229;24/07/1999;0000;;28;;9;2.1;75.25;1.966667;
83229;24/07/1999;1200;8.7;;21.2;;;;;
83229;25/07/1999;0000;;27.4;;8.8;4.5;72.25;4.1;
83229;25/07/1999;1200;0;;23.2;;;;;
83229;26/07/1999;0000;;27.9;;8.8;5.2;68.5;2.566667;
83229;26/07/1999;1200;0;;23;;;;;
83229;27/07/1999;0000;;27.8;;7.7;4.4;78.75;2.066667;
83229;27/07/1999;1200;0.4;;22.7;;;;;
83229;28/07/1999;0000;;27.7;;7.7;4;78;1.8;
83229;28/07/1999;1200;1;;21.5;;;;;
83229;29/07/1999;0000;;28;;8.1;3.6;80.5;3.366667;
83229;29/07/1999;1200;7.4;;21.2;;;;;
83229;30/07/1999;0000;;27.8;;6.4;5;75.75;1.833333;
83229;30/07/1999;1200;0.7;;21.8;;;;;
83229;31/07/1999;0000;;27.1;;3.4;3.1;89.5;1;
83229;31/07/1999;1200;8.7;;21;;;;;
83229;01/08/1999;0000;;27.4;;8.2;2.4;74.75;2.566667;
83229;01/08/1999;1200;7.4;;21.7;;;;;
83229;02/08/1999;0000;;26;;6.8;4.8;82.5;3.233333;
83229;02/08/1999;1200;1;;21;;;;;
83229;03/08/1999;0000;;26.2;;3.6;4.3;89.75;2.533333;
83229;03/08/1999;1200;16;;20.4;;;;;
83229;04/08/1999;0000;;24.2;;0;2;75.25;5.633333;
83229;04/08/1999;1200;28.4;;20;;;;;
83229;05/08/1999;0000;;25.6;;0.1;6.2;85.5;4.066667;
83229;05/08/1999;1200;1.3;;20.8;;;;;
83229;06/08/1999;0000;;24;;0;5;80.5;3.933333;
83229;06/08/1999;1200;7;;20.7;;;;;
83229;07/08/1999;0000;;27.1;;3.5;4.1;84.25;2.233333;
83229;07/08/1999;1200;5.4;;20.5;;;;;
83229;08/08/1999;0000;;27.2;;8.9;2.9;76.5;1.4;
83229;08/08/1999;1200;3;;20.9;;;;;
83229;09/08/1999;0000;;27;;3;2.3;89.5;2.333333;
83229;09/08/1999;1200;13.6;;20.8;;;;;
83229;10/08/1999;0000;;26.6;;8.3;1.2;82.5;2.4;
83229;10/08/1999;1200;2;;21.5;;;;;
83229;11/08/1999;0000;;27.7;;8.9;5.3;71.5;1.8;
83229;11/08/1999;1200;0;;22.6;;;;;
83229;12/08/1999;0000;;27;;5.4;4.6;79.5;1.9;
83229;12/08/1999;1200;0;;22.6;;;;;
83229;13/08/1999;0000;;27.9;;3.7;2.9;80;1.566667;
83229;13/08/1999;1200;23.4;;19.8;;;;;
83229;14/08/1999;0000;;26.7;;8.2;3;78.75;1.133333;
83229;14/08/1999;1200;0;;20.4;;;;;
83229;15/08/1999;0000;;27.2;;9.5;;73;2.066667;
83229;15/08/1999;1200;0;;22.4;;;;;
83229;16/08/1999;0000;;26.4;;5.9;;93;5.733333;
83229;16/08/1999;1200;0;;21;;;;;
83229;17/08/1999;0000;;23.8;;0;;90.5;4.933333;
83229;17/08/1999;1200;66.9;;20.2;;;;;
83229;18/08/1999;0000;;25.4;;3.9;1.7;89.5;2.733333;
83229;18/08/1999;1200;50.6;;19.4;;;;;
83229;19/08/1999;0000;;25.9;;3.6;1.6;88.5;1.8;
83229;19/08/1999;1200;12.8;;20.1;;;;;
83229;20/08/1999;0000;;25;;3.1;1.4;88;3.133333;
83229;20/08/1999;1200;9.8;;19.2;;;;;
83229;21/08/1999;0000;;26.4;;2.2;1.4;81.75;3.666667;
83229;21/08/1999;1200;41.5;;18.9;;;;;
83229;22/08/1999;0000;;25.6;;5;4.8;72.25;3.733333;
83229;22/08/1999;1200;7.7;;20.6;;;;;
83229;23/08/1999;0000;;26.6;;5.7;3.4;69;3.033333;
83229;23/08/1999;1200;9.6;;20;;;;;
83229;24/08/1999;0000;;26.9;;7.3;4.3;81.75;3.133333;
83229;24/08/1999;1200;1;;20.4;;;;;
83229;25/08/1999;0000;;27.2;;7.4;2.5;86.5;3.633333;
83229;25/08/1999;1200;4.5;;21.6;;;;;
83229;26/08/1999;0000;;27.4;;8.2;2.1;68.25;2.633333;
83229;26/08/1999;1200;10;;21.2;;;;;
83229;27/08/1999;0000;;26.8;;10.2;4.7;63.75;1.833333;
83229;27/08/1999;1200;0;;20.8;;;;;
83229;28/08/1999;0000;;25.8;;8.4;5;75.75;1.233333;
83229;28/08/1999;1200;0;;20.8;;;;;
83229;29/08/1999;0000;;27.5;;10.3;2.9;65.5;1.333333;
83229;29/08/1999;1200;0;;21.2;;;;;
83229;30/08/1999;0000;;27.4;;9.8;5;66;2.6;
83229;30/08/1999;1200;0;;22.5;;;;;
83229;31/08/1999;0000;;27;;5.8;5.6;73;2.866667;
83229;31/08/1999;1200;0.6;;21.3;;;;;
83229;01/09/1999;0000;;27.6;;7.4;3.5;82;2.866667;
83229;01/09/1999;1200;12.8;;20.4;;;;;
83229;02/09/1999;0000;;27.4;;4.2;4;75.25;1.633333;
83229;02/09/1999;1200;0.1;;21.5;;;;;
83229;03/09/1999;0000;;27.4;;1.9;4.5;69;1.633333;
83229;03/09/1999;1200;0;;22.2;;;;;
83229;04/09/1999;0000;;28.1;;9.7;3.9;75.25;1.3;
83229;04/09/1999;1200;0.5;;20.6;;;;;
83229;05/09/1999;0000;;28.2;;10.3;3.7;71.25;1.4;
83229;05/09/1999;1200;0;;22.3;;;;;
83229;06/09/1999;0000;;27.3;;9.5;3.8;74.5;1.533333;
83229;06/09/1999;1200;0;;21.4;;;;;
83229;07/09/1999;0000;;28;;10.3;3.5;71;1.033333;
83229;07/09/1999;1200;0;;21.2;;;;;
83229;08/09/1999;0000;;28.4;;10.2;3.6;78.5;2.4;
83229;08/09/1999;1200;0;;22.6;;;;;
83229;09/09/1999;0000;;28.7;;9.5;4.5;78.75;1.733333;
83229;09/09/1999;1200;0;;23.2;;;;;
83229;10/09/1999;0000;;27.6;;9.8;4.2;72;1.833333;
83229;10/09/1999;1200;0.1;;21.4;;;;;
83229;11/09/1999;0000;;28.1;;8.1;3.9;73.5;2.466667;
83229;11/09/1999;1200;0;;21.3;;;;;
83229;12/09/1999;0000;;28.4;;10.3;3.8;72.75;1.666667;
83229;12/09/1999;1200;1.2;;21.1;;;;;
83229;13/09/1999;0000;;28.1;;8.5;3.8;78.75;1.6;
83229;13/09/1999;1200;2.3;;22.1;;;;;
83229;14/09/1999;0000;;28.2;;9.3;2.8;73.75;2.466667;
83229;14/09/1999;1200;0.2;;22.1;;;;;
83229;15/09/1999;0000;;28.2;;9.4;5.3;68.75;2.5;
83229;15/09/1999;1200;0;;22.6;;;;;
83229;16/09/1999;0000;;28.2;;8.1;4;79;1.7;
83229;16/09/1999;1200;2.3;;20.4;;;;;
83229;17/09/1999;0000;;28.2;;10.3;3.9;74.5;2;
83229;17/09/1999;1200;0;;22.4;;;;;
83229;18/09/1999;0000;;28.3;;8.4;4.3;83;2.2;
83229;18/09/1999;1200;0.1;;21.8;;;;;
83229;19/09/1999;0000;;25.4;;1.3;2.6;91.25;2.066667;
83229;19/09/1999;1200;18.6;;20.1;;;;;
83229;20/09/1999;0000;;26.8;;5.6;0.8;80.25;1.7;
83229;20/09/1999;1200;13.9;;21;;;;;
83229;21/09/1999;0000;;27.4;;8.9;3.5;75.75;1.233333;
83229;21/09/1999;1200;2.1;;21.6;;;;;
83229;22/09/1999;0000;;27.1;;5.1;3.6;81.25;1.333333;
83229;22/09/1999;1200;0;;21.2;;;;;
83229;23/09/1999;0000;;27.1;;0.9;2.2;90;1.7;
83229;23/09/1999;1200;0;;22.2;;;;;
83229;24/09/1999;0000;;22.8;;0;1.8;94;5.333333;
83229;24/09/1999;1200;63.8;;19;;;;;
83229;25/09/1999;0000;;23.4;;0;2.1;75;2.733333;
83229;25/09/1999;1200;21.3;;18.2;;;;;
83229;26/09/1999;0000;;24.2;;0.4;3.9;76.25;2.633333;
83229;26/09/1999;1200;0.5;;21.4;;;;;
83229;27/09/1999;0000;;26.6;;9.9;3.6;78.5;1.366667;
83229;27/09/1999;1200;1.4;;21.8;;;;;
83229;28/09/1999;0000;;27.7;;10.7;3.5;76.5;2.2;
83229;28/09/1999;1200;0;;21.6;;;;;
83229;29/09/1999;0000;;27.7;;10.4;3.6;82;1.8;
83229;29/09/1999;1200;0;;21.7;;;;;
83229;30/09/1999;0000;;28.8;;9.4;2.2;81;2.466667;
83229;30/09/1999;1200;0;;21.4;;;;;
83229;01/10/1999;0000;;28.6;;10.6;0.6;78.75;1.4;
83229;01/10/1999;1200;0;;22.3;;;;;
83229;02/10/1999;0000;;28.6;;8.2;3.1;78.25;1.4;
83229;02/10/1999;1200;0;;22.4;;;;;
83229;03/10/1999;0000;;29.2;;9.1;3.3;78;1.7;
83229;03/10/1999;1200;0;;21.2;;;;;
83229;04/10/1999;0000;;28.7;;10.9;3.5;71.5;2.366667;
83229;04/10/1999;1200;0;;22.2;;;;;
83229;05/10/1999;0000;;28.7;;10;4.4;81.5;1.433333;
83229;05/10/1999;1200;0;;21.2;;;;;
83229;06/10/1999;0000;;26.2;;1.5;4.2;72.75;4.5;
83229;06/10/1999;1200;18.6;;21.3;;;;;
83229;07/10/1999;0000;;26.2;;1.9;7.6;69.25;2.4;
83229;07/10/1999;1200;0.3;;20.6;;;;;
83229;08/10/1999;0000;;26.8;;7.5;5.2;71.75;2.3;
83229;08/10/1999;1200;0.7;;20.4;;;;;
83229;09/10/1999;0000;;28;;11;5.4;73.5;1.633333;
83229;09/10/1999;1200;0;;21.8;;;;;
83229;10/10/1999;0000;;28.8;;10;3.5;79;2.266667;
83229;10/10/1999;1200;0;;21.4;;;;;
83229;11/10/1999;0000;;28.8;;10.6;3.1;77.25;2.633333;
83229;11/10/1999;1200;0.2;;23;;;;;
83229;12/10/1999;0000;;28.6;;8.1;3.6;81;3.533333;
83229;12/10/1999;1200;0;;22.6;;;;;
83229;13/10/1999;0000;;26.2;;6.3;4.9;74.25;4.433333;
83229;13/10/1999;1200;8.5;;22.5;;;;;
83229;14/10/1999;0000;;26.8;;4.8;7.1;76.75;4.066667;
83229;14/10/1999;1200;0.2;;22.8;;;;;
83229;15/10/1999;0000;;28.2;;4.9;4.4;78.25;0.4;
83229;15/10/1999;1200;0.6;;22.8;;;;;
83229;16/10/1999;0000;;29.4;;9.6;2.6;76;1.533333;
83229;16/10/1999;1200;0.6;;21.2;;;;;
83229;17/10/1999;0000;;29.3;;8.8;3.9;75.25;2.066667;
83229;17/10/1999;1200;0;;21.6;;;;;
83229;18/10/1999;0000;;29.6;;10.2;4.3;71.25;1.966667;
83229;18/10/1999;1200;0;;21.5;;;;;
83229;19/10/1999;0000;;29.8;;9.6;4.3;76.75;2.366667;
83229;19/10/1999;1200;0;;22.6;;;;;
83229;20/10/1999;0000;;29.4;;10.4;4.1;73.5;2.633333;
83229;20/10/1999;1200;0;;24.2;;;;;
83229;21/10/1999;0000;;29.2;;3.8;3.6;78.25;1.8;
83229;21/10/1999;1200;0;;22.7;;;;;
83229;22/10/1999;0000;;30.3;;8.9;3.2;80;2.233333;
83229;22/10/1999;1200;0;;23;;;;;
83229;23/10/1999;0000;;31;;7.2;3.6;82.75;1.133333;
83229;23/10/1999;1200;0;;23.6;;;;;
83229;24/10/1999;0000;;25.7;;0.1;2.4;80.75;3.6;
83229;24/10/1999;1200;51.2;;21.8;;;;;
83229;25/10/1999;0000;;26.3;;0.5;4.8;70;3.733333;
83229;25/10/1999;1200;21.3;;21.8;;;;;
83229;26/10/1999;0000;;25.7;;0.7;6.3;70.75;3.2;
83229;26/10/1999;1200;0;;21.6;;;;;
83229;27/10/1999;0000;;27.4;;5.5;6.5;75;2.233333;
83229;27/10/1999;1200;0;;23.4;;;;;
83229;28/10/1999;0000;;26;;0;4.2;93.75;1.5;
83229;28/10/1999;1200;1.2;;22.1;;;;;
83229;29/10/1999;0000;;27.2;;0.8;1;92;0.7;
83229;29/10/1999;1200;5.4;;22.1;;;;;
83229;30/10/1999;0000;;24.2;;0;0.6;94;0.166667;
83229;30/10/1999;1200;30;;21.4;;;;;
83229;31/10/1999;0000;;25.4;;0;1.3;97;3.166667;
83229;31/10/1999;1200;25.1;;21.2;;;;;
83229;01/11/1999;0000;;23.2;;0;0.9;91.5;5.4;
83229;01/11/1999;1200;52.7;;20.8;;;;;
83229;02/11/1999;0000;;24.4;;0;2.7;76.25;3.9;
83229;02/11/1999;1200;23.5;;20.4;;;;;
83229;03/11/1999;0000;;24.2;;0;3.9;90.5;2.3;
83229;03/11/1999;1200;2.4;;20.7;;;;;
83229;04/11/1999;0000;;27.2;;4.8;1.2;89.25;1.3;
83229;04/11/1999;1200;0.2;;22.2;;;;;
83229;05/11/1999;0000;;29.4;;10.2;1.7;79.5;1.466667;
83229;05/11/1999;1200;0.6;;22.7;;;;;
83229;06/11/1999;0000;;30.3;;10.4;3.3;76.75;2.333333;
83229;06/11/1999;1200;0;;22.4;;;;;
83229;07/11/1999;0000;;29.2;;3;3.8;84.5;1.3;
83229;07/11/1999;1200;0;;23.4;;;;;
83229;08/11/1999;0000;;29.6;;9.8;2.1;83.5;1.4;
83229;08/11/1999;1200;0.1;;23.7;;;;;
83229;09/11/1999;0000;;29.6;;9.9;2.7;80.5;1.766667;
83229;09/11/1999;1200;0.2;;23.4;;;;;
83229;10/11/1999;0000;;29.4;;10.5;3.2;75.5;2.666667;
83229;10/11/1999;1200;0;;23.5;;;;;
83229;11/11/1999;0000;;28.4;;9.7;4;73;2.533333;
83229;11/11/1999;1200;0;;23.7;;;;;
83229;12/11/1999;0000;;27.6;;8.5;5.3;83.25;1.233333;
83229;12/11/1999;1200;11.2;;22.4;;;;;
83229;13/11/1999;0000;;28.8;;9.1;2.5;83.75;2.466667;
83229;13/11/1999;1200;5.3;;22.4;;;;;
83229;14/11/1999;0000;;29.4;;7.1;3.1;82.5;1.966667;
83229;14/11/1999;1200;0;;23.8;;;;;
83229;15/11/1999;0000;;31.3;;6;2.7;82;1.133333;
83229;15/11/1999;1200;0;;24;;;;;
83229;16/11/1999;0000;;25.6;;0;3.1;94.75;2.7;
83229;16/11/1999;1200;23.4;;21.4;;;;;
83229;17/11/1999;0000;;25;;0;1.5;82.5;3.066667;
83229;17/11/1999;1200;19.6;;20.8;;;;;
83229;18/11/1999;0000;;26.7;;0.2;3.5;86.5;2.9;
83229;18/11/1999;1200;0.1;;22.4;;;;;
83229;19/11/1999;0000;;24.4;;0;1.6;97.5;1.6;
83229;19/11/1999;1200;54.5;;21.1;;;;;
83229;20/11/1999;0000;;26.6;;0.4;0.7;93;1.166667;
83229;20/11/1999;1200;55.4;;20.8;;;;;
83229;21/11/1999;0000;;28.3;;2.6;0.9;81.25;2.333333;
83229;21/11/1999;1200;14.3;;21.8;;;;;
83229;22/11/1999;0000;;29.2;;7;3.1;82.5;2.533333;
83229;22/11/1999;1200;0.6;;24.3;;;;;
83229;23/11/1999;0000;;30.2;;10.2;2.8;82.25;2.133333;
83229;23/11/1999;1200;11.2;;23.6;;;;;
83229;24/11/1999;0000;;30.4;;10.4;2.9;80.25;2.2;
83229;24/11/1999;1200;0;;23.4;;;;;
83229;25/11/1999;0000;;30.4;;8.4;3.3;76.75;1.633333;
83229;25/11/1999;1200;0;;23;;;;;
83229;26/11/1999;0000;;30;;7.2;3.4;76;1.633333;
83229;26/11/1999;1200;0;;23.2;;;;;
83229;27/11/1999;0000;;29.8;;8.9;3.4;77.75;1.533333;
83229;27/11/1999;1200;0;;22.6;;;;;
83229;28/11/1999;0000;;30.8;;9.1;3.9;80.25;2;
83229;28/11/1999;1200;0;;24.2;;;;;
